,album_name,track_title,track_n,lyric,line,negative_emotion,positive_emotion,friends,optimism,speaking,love,pain,violence,listen,children,movement,party,body,family,affection,communication,vacation,home,shame,suffering,Lyric Struct,LS,Element,e,pattern,parts
8125,evermore (deluxe version),​marjorie,13,Asked you to write it down for me,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Asked', 'VBN'), ('you', 'PRP'), ('to', 'TO'), ('write', 'VB'), ('it', 'PRP'), ('down', 'RP'), ('for', 'IN'), ('me', 'PRP')]", VBN PRP TO VB PRP RP IN PRP,,,,VNNAN
8126,evermore (deluxe version),​marjorie,13,Should've kept every grocery store receipt,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Should', 'MD'), (""'ve"", 'VBP'), ('kept', 'VB'), ('every', 'DT'), ('grocery', 'NN'), ('store', 'NN'), ('receipt', 'NN')]", MD VBP VB DT NN NN NN,,,,VANANANA
8127,evermore (deluxe version),​marjorie,13,'Cause every scrap of you would be taken from me,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[(""'Cause"", 'IN'), ('every', 'DT'), ('scrap', 'NN'), ('of', 'IN'), ('you', 'PRP'), ('would', 'MD'), ('be', 'VB'), ('taken', 'VBN'), ('from', 'IN'), ('me', 'PRP')]", IN DT NN IN PRP MD VB VBN IN PRP,,,,AANAANVAN
8128,evermore (deluxe version),​marjorie,13,Watched as you signed your name Marjorie,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Watched', 'VBN'), ('as', 'IN'), ('you', 'PRP'), ('signed', 'VBD'), ('your', 'PRP$'), ('name', 'NN'), ('Marjorie', 'NNP')]", VBN IN PRP VBD PRP$ NN NNP,,,,VANVNNAN
8129,evermore (deluxe version),​marjorie,13,All your closets of backlogged dreams,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('All', 'DT'), ('your', 'PRP$'), ('closets', 'NNS'), ('of', 'IN'), ('backlogged', 'JJ'), ('dreams', 'NNS')]", DT PRP$ NNS IN JJ NNS,,,,ANNAAN
8130,evermore (deluxe version),​marjorie,13,And how you left them all to me,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('how', 'WRB'), ('you', 'PRP'), ('left', 'VBD'), ('them', 'PRP'), ('all', 'DT'), ('to', 'TO'), ('me', 'PRP')]", CC WRB PRP VBD PRP DT TO PRP,,,,NVNAN
8131,evermore (deluxe version),​marjorie,13,What died didn't stay dead,43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[('What', 'WP'), ('died', 'VBD'), ('did', 'VBD'), (""n't"", 'RB'), ('stay', 'VB'), ('dead', 'JJ')]", WP VBD VBD RB VB JJ,,,,NVVAA
8132,evermore (deluxe version),​marjorie,13,What died didn't stay dead,44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[('What', 'WP'), ('died', 'VBD'), ('did', 'VBD'), (""n't"", 'RB'), ('stay', 'VB'), ('dead', 'JJ')]", WP VBD VBD RB VB JJ,,,,NVVAA
8133,evermore (deluxe version),​marjorie,13,"You're alive, you're alive in my head",45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('You', 'PRP'), (""'re"", 'VBP'), ('alive', 'JJ'), (',', ','), ('you', 'PRP'), (""'re"", 'VBP'), ('alive', 'JJ'), ('in', 'IN'), ('my', 'PRP$'), ('head', 'NN')]"," PRP VBP JJ , PRP VBP JJ IN PRP$ NN",,,,NVANVAANNA
8134,evermore (deluxe version),​marjorie,13,What died didn't stay dead,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[('What', 'WP'), ('died', 'VBD'), ('did', 'VBD'), (""n't"", 'RB'), ('stay', 'VB'), ('dead', 'JJ')]", WP VBD VBD RB VB JJ,,,,NVVAA
8135,evermore (deluxe version),​marjorie,13,What died didn't stay dead,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[('What', 'WP'), ('died', 'VBD'), ('did', 'VBD'), (""n't"", 'RB'), ('stay', 'VB'), ('dead', 'JJ')]", WP VBD VBD RB VB JJ,,,,NVVAA
8136,evermore (deluxe version),​marjorie,13,"You're alive, so alive",48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('You', 'PRP'), (""'re"", 'VBP'), ('alive', 'JJ'), (',', ','), ('so', 'RB'), ('alive', 'JJ')]"," PRP VBP JJ , RB JJ",,,,NVAAA
8137,evermore (deluxe version),​marjorie,13,And if I didn't know better,49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('if', 'IN'), ('I', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('know', 'VB'), ('better', 'JJR')]", CC IN PRP VBD RB VB JJR,,,,ANVAA
8138,evermore (deluxe version),​marjorie,13,I'd think you were singing to me now,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), (""'d"", 'MD'), ('think', 'VB'), ('you', 'PRP'), ('were', 'VBD'), ('singing', 'VBG'), ('to', 'TO'), ('me', 'PRP'), ('now', 'RB')]", PRP MD VB PRP VBD VBG TO PRP RB,,,,NNVVNA
8139,evermore (deluxe version),​marjorie,13,If I didn't know better,51,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('If', 'IN'), ('I', 'PRP'), ('did', 'VBD'), (""n't"", 'RB'), ('know', 'VB'), ('better', 'JJR')]", IN PRP VBD RB VB JJR,,,,ANVAA
8140,evermore (deluxe version),​marjorie,13,I'd think you were still around,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), (""'d"", 'MD'), ('think', 'VB'), ('you', 'PRP'), ('were', 'VBD'), ('still', 'RB'), ('around', 'IN')]", PRP MD VB PRP VBD RB IN,,,,NNVAA
8141,evermore (deluxe version),​marjorie,13,I know better,53,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('know', 'VBP'), ('better', 'RB')]", PRP VBP RB,,,,NVA
8142,evermore (deluxe version),​marjorie,13,But I still feel you all around,54,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[('But', 'CC'), ('I', 'PRP'), ('still', 'RB'), ('feel', 'VB'), ('you', 'PRP'), ('all', 'DT'), ('around', 'IN')]", CC PRP RB VB PRP DT IN,,,,NANAA
8143,evermore (deluxe version),​marjorie,13,I know better,55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('know', 'VBP'), ('better', 'RB')]", PRP VBP RB,,,,NVA
8144,evermore (deluxe version),​marjorie,13,But you're still around,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('But', 'CC'), ('you', 'PRP'), (""'re"", 'VBP'), ('still', 'RB'), ('around', 'IN')]", CC PRP VBP RB IN,,,,NVAA
8145,evermore (deluxe version),​closure,14,It's been a long time,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('It', 'PRP'), (""'s"", 'VBZ'), ('been', 'VBN'), ('a', 'DT'), ('long', 'JJ'), ('time', 'NN')]", PRP VBZ VBN DT JJ NN,,,,NVVAANA
8146,evermore (deluxe version),​closure,14,And seeing the shape of your name,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('seeing', 'VBG'), ('the', 'DT'), ('shape', 'NN'), ('of', 'IN'), ('your', 'PRP$'), ('name', 'NN')]", CC VBG DT NN IN PRP$ NN,,,,VANAANNA
8147,evermore (deluxe version),​closure,14,Still spells out pain,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[('Still', 'RB'), ('spells', 'VBZ'), ('out', 'RP'), ('pain', 'NN')]", RB VBZ RP NN,,,,AVNA
8148,evermore (deluxe version),​closure,14,It wasn't right,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('It', 'PRP'), ('was', 'VBD'), (""n't"", 'RB'), ('right', 'JJ')]", PRP VBD RB JJ,,,,NVAA
8149,evermore (deluxe version),​closure,14,The way it all went down,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('The', 'DT'), ('way', 'NN'), ('it', 'PRP'), ('all', 'DT'), ('went', 'VBD'), ('down', 'RP')]", DT NN PRP DT VBD RP,,,,ANANAV
8150,evermore (deluxe version),​closure,14,Looks like you know that now,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Looks', 'NNS'), ('like', 'IN'), ('you', 'PRP'), ('know', 'VBP'), ('that', 'DT'), ('now', 'RB')]", NNS IN PRP VBP DT RB,,,,NANVAA
8151,evermore (deluxe version),​closure,14,"Yes, I got your letter",7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), ('got', 'VBD'), ('your', 'PRP$'), ('letter', 'NN')]"," UH , PRP VBD PRP$ NN",,,,ANVNNA
8152,evermore (deluxe version),​closure,14,"Yes, I'm doing better",8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('doing', 'VBG'), ('better', 'JJR')]"," UH , PRP VBP VBG JJR",,,,ANVVA
8153,evermore (deluxe version),​closure,14,"It cut deep to know ya, right to the bone",9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('It', 'PRP'), ('cut', 'VBD'), ('deep', 'JJ'), ('to', 'TO'), ('know', 'VB'), ('ya', 'RB'), (',', ','), ('right', 'RB'), ('to', 'TO'), ('the', 'DT'), ('bone', 'NN')]"," PRP VBD JJ TO VB RB , RB TO DT NN",,,,NVAAAANA
8154,evermore (deluxe version),​closure,14,"Yes, I got your letter",10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), ('got', 'VBD'), ('your', 'PRP$'), ('letter', 'NN')]"," UH , PRP VBD PRP$ NN",,,,ANVNNA
8155,evermore (deluxe version),​closure,14,"Yes, I'm doing better",11,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('doing', 'VBG'), ('better', 'JJR')]"," UH , PRP VBP VBG JJR",,,,ANVVA
8156,evermore (deluxe version),​closure,14,"I know that it's over, I don't need your",12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('know', 'VBP'), ('that', 'IN'), ('it', 'PRP'), (""'s"", 'VBZ'), ('over', 'IN'), (',', ','), ('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('need', 'VB'), ('your', 'PRP$')]"," PRP VBP IN PRP VBZ IN , PRP VBP RB VB PRP$",,,,NVANVANVAN
8157,evermore (deluxe version),​closure,14,"Closure, your closure",13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Closure', 'NN'), (',', ','), ('your', 'PRP$'), ('closure', 'NN')]"," NN , PRP$ NN",,,,NANNA
8158,evermore (deluxe version),​closure,14,Don't treat me like,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Do', 'VBP'), (""n't"", 'RB'), ('treat', 'VB'), ('me', 'PRP'), ('like', 'IN')]", VBP RB VB PRP IN,,,,VANA
8159,evermore (deluxe version),​closure,14,Some situation that needs to be handled,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Some', 'DT'), ('situation', 'NN'), ('that', 'WDT'), ('needs', 'VBZ'), ('to', 'TO'), ('be', 'VB'), ('handled', 'VBN')]", DT NN WDT VBZ TO VB VBN,,,,ANANVV
8160,evermore (deluxe version),​closure,14,I'm fine with my spite,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), (""'m"", 'VBP'), ('fine', 'JJ'), ('with', 'IN'), ('my', 'PRP$'), ('spite', 'NN')]", PRP VBP JJ IN PRP$ NN,,,,NVAANNA
8161,evermore (deluxe version),​closure,14,"And my tears, and my beers and my candles",17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('And', 'CC'), ('my', 'PRP$'), ('tears', 'NNS'), (',', ','), ('and', 'CC'), ('my', 'PRP$'), ('beers', 'NNS'), ('and', 'CC'), ('my', 'PRP$'), ('candles', 'NNS')]"," CC PRP$ NNS , CC PRP$ NNS CC PRP$ NNS",,,,NNNNNN
8162,evermore (deluxe version),​closure,14,I can feel you smoothing me over,18,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"[('I', 'PRP'), ('can', 'MD'), ('feel', 'VB'), ('you', 'PRP'), ('smoothing', 'VBG'), ('me', 'PRP'), ('over', 'IN')]", PRP MD VB PRP VBG PRP IN,,,,NNVNA
8163,evermore (deluxe version),​closure,14,"Yes, I got your letter",19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), ('got', 'VBD'), ('your', 'PRP$'), ('letter', 'NN')]"," UH , PRP VBD PRP$ NN",,,,ANVNNA
8164,evermore (deluxe version),​closure,14,"Yes, I'm doing bettеr",20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('doing', 'VBG'), ('bettеr', 'NN')]"," UH , PRP VBP VBG NN",,,,ANVVNA
8165,evermore (deluxe version),​closure,14,"It cut deep to know ya, right to the bone",21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('It', 'PRP'), ('cut', 'VBD'), ('deep', 'JJ'), ('to', 'TO'), ('know', 'VB'), ('ya', 'RB'), (',', ','), ('right', 'RB'), ('to', 'TO'), ('the', 'DT'), ('bone', 'NN')]"," PRP VBD JJ TO VB RB , RB TO DT NN",,,,NVAAAANA
8166,evermore (deluxe version),​closure,14,"Yes, I got your lеtter",22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), ('got', 'VBD'), ('your', 'PRP$'), ('lеtter', 'NN')]"," UH , PRP VBD PRP$ NN",,,,ANVNNA
8167,evermore (deluxe version),​closure,14,"Yes, I'm doing better",23,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('doing', 'VBG'), ('better', 'JJR')]"," UH , PRP VBP VBG JJR",,,,ANVVA
8168,evermore (deluxe version),​closure,14,"I know that it's over, I don't need your",24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('know', 'VBP'), ('that', 'IN'), ('it', 'PRP'), (""'s"", 'VBZ'), ('over', 'IN'), (',', ','), ('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('need', 'VB'), ('your', 'PRP$')]"," PRP VBP IN PRP VBZ IN , PRP VBP RB VB PRP$",,,,NVANVANVAN
8169,evermore (deluxe version),​closure,14,"Closure, your closure",25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Closure', 'NN'), (',', ','), ('your', 'PRP$'), ('closure', 'NN')]"," NN , PRP$ NN",,,,NANNA
8170,evermore (deluxe version),​closure,14,"Your closure, your closure",26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Your', 'PRP$'), ('closure', 'NN'), (',', ','), ('your', 'PRP$'), ('closure', 'NN')]"," PRP$ NN , PRP$ NN",,,,NNANNA
8171,evermore (deluxe version),​closure,14,I know I'm just a wrinkle in your new life,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('know', 'VBP'), ('I', 'PRP'), (""'m"", 'VBP'), ('just', 'RB'), ('a', 'DT'), ('wrinkle', 'NN'), ('in', 'IN'), ('your', 'PRP$'), ('new', 'JJ'), ('life', 'NN')]", PRP VBP PRP VBP RB DT NN IN PRP$ JJ NN,,,,NVNVAANAANANA
8172,evermore (deluxe version),​closure,14,Staying friends would iron it out so nice,28,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Staying', 'VBG'), ('friends', 'NNS'), ('would', 'MD'), ('iron', 'VB'), ('it', 'PRP'), ('out', 'RP'), ('so', 'RB'), ('nice', 'JJ')]", VBG NNS MD VB PRP RP RB JJ,,,,VNNAA
8173,evermore (deluxe version),​closure,14,"Guilty, guilty, reaching out across the sea",29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Guilty', 'NNP'), (',', ','), ('guilty', 'JJ'), (',', ','), ('reaching', 'VBG'), ('out', 'RP'), ('across', 'IN'), ('the', 'DT'), ('sea', 'NN')]"," NNP , JJ , VBG RP IN DT NN",,,,NAVAANA
8174,evermore (deluxe version),​closure,14,That you put between you and me,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('That', 'IN'), ('you', 'PRP'), ('put', 'VBP'), ('between', 'IN'), ('you', 'PRP'), ('and', 'CC'), ('me', 'PRP')]", IN PRP VBP IN PRP CC PRP,,,,ANVANN
8175,evermore (deluxe version),​closure,14,But it's fake and it's oh so unnecessary,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('But', 'CC'), ('it', 'PRP'), (""'s"", 'VBZ'), ('fake', 'JJ'), ('and', 'CC'), ('it', 'PRP'), (""'s"", 'VBZ'), ('oh', 'JJ'), ('so', 'RB'), ('unnecessary', 'JJ')]", CC PRP VBZ JJ CC PRP VBZ JJ RB JJ,,,,NVANVAAA
8176,evermore (deluxe version),​closure,14,"Yes, I got your letter",32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), ('got', 'VBD'), ('your', 'PRP$'), ('letter', 'NN')]"," UH , PRP VBD PRP$ NN",,,,ANVNNA
8177,evermore (deluxe version),​closure,14,"Yes, I'm doing better",33,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('doing', 'VBG'), ('better', 'JJR')]"," UH , PRP VBP VBG JJR",,,,ANVVA
8178,evermore (deluxe version),​closure,14,"It cut deep to know ya, right to the bone",34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('It', 'PRP'), ('cut', 'VBD'), ('deep', 'JJ'), ('to', 'TO'), ('know', 'VB'), ('ya', 'RB'), (',', ','), ('right', 'RB'), ('to', 'TO'), ('the', 'DT'), ('bone', 'NN')]"," PRP VBD JJ TO VB RB , RB TO DT NN",,,,NVAAAANA
8179,evermore (deluxe version),​closure,14,"Yes, I got your letter",35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), ('got', 'VBD'), ('your', 'PRP$'), ('letter', 'NN')]"," UH , PRP VBD PRP$ NN",,,,ANVNNA
8180,evermore (deluxe version),​closure,14,"Yes, I'm doing better",36,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Yes', 'UH'), (',', ','), ('I', 'PRP'), (""'m"", 'VBP'), ('doing', 'VBG'), ('better', 'JJR')]"," UH , PRP VBP VBG JJR",,,,ANVVA
8181,evermore (deluxe version),​closure,14,"I know that it's over, I don't need your",37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('know', 'VBP'), ('that', 'IN'), ('it', 'PRP'), (""'s"", 'VBZ'), ('over', 'IN'), (',', ','), ('I', 'PRP'), ('do', 'VBP'), (""n't"", 'RB'), ('need', 'VB'), ('your', 'PRP$')]"," PRP VBP IN PRP VBZ IN , PRP VBP RB VB PRP$",,,,NVANVANVAN
8182,evermore (deluxe version),​closure,14,"Closure, closure, your closure",38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Closure', 'NN'), (',', ','), ('closure', 'NN'), (',', ','), ('your', 'PRP$'), ('closure', 'NN')]"," NN , NN , PRP$ NN",,,,NANANNA
8183,evermore (deluxe version),​closure,14,Your closure,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Your', 'PRP$'), ('closure', 'NN')]", PRP$ NN,,,,NNA
8184,evermore (deluxe version),​evermore,15,Gray November,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Gray', 'JJ'), ('November', 'NNP')]", JJ NNP,,,,AN
8185,evermore (deluxe version),​evermore,15,I've been down since July,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), (""'ve"", 'VBP'), ('been', 'VBN'), ('down', 'RB'), ('since', 'IN'), ('July', 'NNP')]", PRP VBP VBN RB IN NNP,,,,NVVAAN
8186,evermore (deluxe version),​evermore,15,Motion capture,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('Motion', 'NN'), ('capture', 'NN')]", NN NN,,,,NANA
8187,evermore (deluxe version),​evermore,15,Put me in a bad light,4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"[('Put', 'VB'), ('me', 'PRP'), ('in', 'IN'), ('a', 'DT'), ('bad', 'JJ'), ('light', 'NN')]", VB PRP IN DT JJ NN,,,,NAAANA
8188,evermore (deluxe version),​evermore,15,I replay my footsteps on each stepping stone,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[('I', 'PRP'), ('replay', 'VBP'), ('my', 'PRP$'), ('footsteps', 'NNS'), ('on', 'IN'), ('each', 'DT'), ('stepping', 'VBG'), ('stone', 'NN')]", PRP VBP PRP$ NNS IN DT VBG NN,,,,NVNNAAVNA
